name,flower_lang,info,type
털머위,한결같은 마음,지금쯤에도 남녘 바닷가에 가면 바위틈에 노란 꽃의 털머위가 피어있을 텐데... 본격적인 겨울이 되기 전까지 가장 늦게까지 피어있는 야생화가 바로 이 털머위가 아닌가 싶다. 제주에서는 더 늦게까지 피며 초겨울에도 종종 노란 꽃을 볼 수 있다. 여기 중부지역에서는 바깥에서 추워 겨울에 잎은 죽고 뿌리만 남아 겨우 월동하지만 남부지역에서는 잎이 겨울동안 상록을 유지한다.,‘털머위’ 하면 보통 우리가 나물로 먹는 머위와 비슷한 식물을 연상한다. 하지만 이 둘은 과(국화과)는 같지만 집안이 전혀 다른 식물이다. 털머위는 세계적으로 우리나라를 포함 아시아 동부지역에 2종이 분포하고 있다. 흔히 실내정원용으로 이용되는 것은 무늬종으로 ''Argenteum''이라는 품종이다. 
꽃향유,"조숙, 성숙",이름에서부터 향기가 물씬 묻어나는 꽃이다. 꽃이 아름다우면서 향기까지 강해 밀원식물로도 쓰인다. 꽃이 칫솔모양으로 한쪽방향만 보며 핀다. 꽃말처럼 4-5개월이면 포기가 큰 개체로 자란다.,"꿀풀과에 속하는 한해살이풀이다. 아시아를 중심으로 약 35종이 자생하고 있으며 우리나라에도 흰향유, 가는잎향유, 좀향유 등 4종이 전국에 분포한다."
협죽도,"주의, 방심은 금물",꽃말처럼 줄기나 잎에 독성이 있어 문지르거나 혀로 깨물거나 하면 상당한 장해를 유발할 수 있어 방심은 금물이다. 봄에 꽃가루가 눈 속에 들어가면 심한 알레르기가 유발된다. ,"지구상에 단 한 두 종만 분포하는 귀한 식물이다. 지중해 연안부터 중국에 이르기까지 서식하고 있다. 상록성으로 키가 크지 않은 관목으로 자란다. 우리나라에는 자생하는 것은 인도원산이었던 것인데, 오래 전에 귀화된 것이다. 협죽도의 자식뻘로써 많첩협죽도(꽃이 풍부), 흰협죽도(꽃이 흰), 노랑협죽도(꽃이 노란) 등이 있다."
다정큼나무,친밀,"이름이 참 친근감을 주는 식물이다. 잎이나 줄기, 하얀 꽃, 까만 열매들이 다정하게 크면서 자라는 나무라는 뜻 같다. 남부 바닷가나 섬에 상록으로 자생하며 정원수로도 흔히 쓰인다. ","장미과에 속하는 상록성의 관목이다. 제주, 전남, 경남 등 남부지역에 자생하며 유사종으로 둥금잎다정큼나무, 긴잎다정큼나무 등이 있다."
비모란선인장,세계속의 한국,비모란은 접목선인장을 대표하는 종이다. 한국의 접목선인장은 세계적으로 유명하다. 전 세계 유통량의 70% 이상을 한국에서 수출하고 있기 때문이다. 빨간색의 비모란을 바라보면 열정과 아름다움이 동시에 느껴진다. ,"선인장과에 속하며 브라질, 볼리비아 파라과이 등지에 약 50종이 자생한다. 우리나라에 재배되고 있는 품종은 대부분 농촌진흥청에서 육성된 것으로 빨간색, 노랑색, 핑크색, 녹색은 물론 흑자색 매우 다양하다."
백리향,향기,"밟고 지나가면 그 향이 신발에 묻어 백리까지 간다는 백리향, 섬백리향은 울릉도가 고향이다. 허브(타임)로도 개량되어 많은 사람들의 사랑을 받고 있다.",꿀풀과에 속하는 반관목의 낙엽수다. 유럽과 아시아 전역의 석회질토양이나 건조한 초원에서 350종이 자생한다.
처녀치마,"기세, 활달 ","이름 때문에 참 궁금했던 식물이었다. 잎이 치마를 닮았다는 건지 아님 꽃이 그렇다는 건지도 궁금했고..., 나중에야 그 보라색 통꽃이 처녀들의 스커트처럼 생겼음을 알았다. 잎이 한 겨울을 제외하곤 거의 녹색을 띠고 있어 보기가 좋고 추위에 강해 전국에서 자란다는 것도 좋지만 특히 꽃 모양이 특이하면서도 아름답다. 작년 5월에 하얀 처녀치마를 보았다는 소문을 듣고 몇몇이 팀을 만들어 그 산에 올라 하얀 처녀치마를 찾던 기억이 생생하다.","백합과에 속하는 여러해살이풀이다. 처녀치마와 비슷한 것으로 우리나라엔 칠보처녀치마(수원 칠보산에서 처음 발견, 군락이 한때 있었으나 지금은 거의 찾아보기 힘듦, 경남 남해 금산에서도 발견)가 있다. 처녀치마의 꽃은 보라색이 보통이지만 지역에 따라 진한 자주색에서부터 흰색에 이르기까지 다양한 것 같다."
구즈마니아,만족,꽃보다 화포(꽃을 싸고 있는 포엽)가 아름답다. 이 화포와 잎을 관상하는 대표적인 관엽식물이다. 전체적인 모양이 완벽할 정도로 만족스럽다.,파인애플과에 속하며 열대아메리카가 고향으로 약 130여 종이 분포한다. 
왕갯쑥부쟁이,만추의 향연,이름처럼 쑥부쟁이류 중 꽃이 가장 크다. 남부지역에서 꽃은 가장 늦게 피며 제주에서는 12월에 핀다.,"국화과에 속하는 2년생풀이다. Aster류는 전 세계적으로 약 25여종이 자생하며, 화단용, 분화용으로 많은 품종이 개량되어 있다. "
올리브,평화,올리브는 오일을 이용하는 대표적인 나무이다. 인간에 의해 가장 먼저 재배된 식물 중의 하나로 기록되고 있다. 오래 전부터 인류에게 매우 유용한 식물이었다는 증거로도 볼 수 있다. 올리브의 가지는 비둘기와 마찬가지로 평화를 상징한다.,"물푸레나무과에 속하는 상록성의 교목이다. 지중해, 아시아, 아프리카, 호주의 암석지나 건조한 곳에 30종 정도가 자생한다. "
감귤,"순결, 친애","귤로와인, 감귤쌀, 감귤잼, 감귤식초..., 감귤로 만든 기능성 식품들이 다양하게 개발되고 있다. 비타민도 섭취하고 건강한 기능성 성분도 흡수하고 이 계절에 가장 많이 먹는 과실이다.",감귤은 감귤과에 속하는 상록성관목이다. 역사가 무척 오래되었으며 조상은 동남아시아와 오스트리아 대륙에 분포한다. 금감속과 탱자속으로 대별되는데 두 조상이 나눠진 것은 3천만년전부터 비롯된 것으로 보고 있다.
공작선인장,정열,"선인장 꽃은 개화기간은 짧지만 화려한 것이 보통이다. 공작선인장 역시 꽃색이나 모양이 꽃말처럼 정열적이며 화려하다. 사진은 밝은 미색의 품종이다. 선인장과에 속하는 종은 수 만종이나 되어 선인장만큼 종류가 많은 식물도 드물다. 
","공작선인장은 Epiphyllum속에 속하는 식물인데, 이 속에는 약 16종이 있으며 원산지는 대부분 열대아메리카지역이다. 자생지는 멕시코, 남아메리카 북부지역, 에콰도르, 페루 등지의 건조한 지역이다. "
극락조화,신비,꽃 모양이 극락조라고 하는 새를 닮아 붙여진 이름이다. 꽃이 상당히 크며 자세히 보면 정말 꽃말처럼 신비롭게 생겼다. 꽃도 아름답지만 길고 곧은 잎 모양도 좋다,파초과에 속하며 목본성인 것과 초본성인 것이 있다. 남아프리카에 4종이 분포한다.
후크시아,선물,아래를 향해 내려다보며 피는 꽃이 화려하고 선이 분명하여 기억에 남는 식물이다. 전체적인 모양이 어둠을 밝혀주는 등을 닮아 '등꽃'이라고도 부른다.,"바늘꽃과에 속하는 소관목이다. 남아메리카, 열대아메리카, 뉴질랜드 등지에 100여 종이 분포한다."
네오레겔리아,만족,잎이 단단하여 오래가지만 몸에 가시가 있어 세게 만지면 다친다. 개화기에는 가운데 있는 잎들이 포인세티아처럼 빨갛게 또는 보라 빛으로 물이 들어 상당히 오랜 기간동안 그 모습을 유지한다. 포엽 가운데 물이 차며 여기서 청보라색의 꽃이 핀다. ,"파인애플과에 속하는 상록성 관엽류로 지구상에 약 70종 정도가 분포한다. 남미의 해발 1,600m이상 고원지대에 자생하며 특히 브라질에 많이 자생한다. "
덴드로비움,"말괄량이, 미인","덴드로비움은 꽃이 많이 달리며 꽃 모양이나 색깔도 아주 화려하다. 지구상에 1,000종 이상 분포하는 대가족이다. 미인은 말괄량이라 하던데 꽃말을 보면 덴드로비움의 꽃이 그만큼 예쁘다는 것을 의미하는 것 같다.","원산지는 열대, 아열대아시아, 호주, 뉴질랜드, 한국, 일본, 중국, 필리핀, 뉴기니아 등지이다. 우리나라에 자생하는 것으로 '석곡'이라는 것이 있는데, 주로 남부 해안가 바위틈에 자생한다. "
반다,애정의 표시,반다도 다른 난들처럼 꽃이 참 화려하다. 꽃이 여성인 점을 감안하면 역시 애정표현은 우선 외관을 아름답게 보이는 것이 최고인 것 같다.,"난초과에 속하는 상록성 양란으로 전형적인 온대성 난초다. 인도, 동남아, 필리핀, 호주 남부에 이르는 지대에서 해발 1,500m이상 되는 덤불 숲 속의 볕이 잘 드는 곳에 약 30&sim;40여 종이 분포한다."
칼랑코에,"인기, 설레임",꽃모양도 다양하고 꽃색도 여러가지다. 꽃도 홓꽃과 겹꽃이 있으며 겨울철 분화용으로 좋은 식물이다. 개화기간도 길고 화분이 작아 청소년들 선물용으로도 좋은 아이템이다.,돌나물과에 속하는 온실 관화식물이다. 꽃색이 다양한 품종들이 개발되어 있으며 꽃이 초롱같은 '앤디'라는 품종도 흔히 판매된다.
엘라티오르베고니아,진정한 아름다움,"엘라티오르베고니아, 꽃모양이 겹 장미꽃처럼 꽃이 특히 아름다운 베고니아이다. 베고니아는 주변에서 흔히 볼 수 있는 꽃이다. 화단용 베고니아, 구근베고니아 등 종류가 많다.","베고니아는 볼리비아와 페루의 안데스산맥 해발 3,000&sim;3,800m의 고산지대에 자생한다. 이들 자생종이 서로 복잡하게 교배되어 원예종이 개발되었고 현재 2,500여 품종이 알려져 있다."
빌베르기아,만족,외모가 특이하고 서양스러운 색깔이다. 전체적인 자태는 곱지만 스스로 생장하기 어렵고 어디 기생하여 자라는 습성이 있다. 그렇다고 꽃말처럼 스스로 &lsquo;만족&rsquo; 하면 안되는데&hellip;,"파인애플과에 속하며, 세계적으로 약 60여종이 분포한다. 상록성으로 근경(뿌리줄기)형태로 자란다. 멕시코 남부, 아메리카 남부에 주로 자생하는 열대식물이다. 멕시코에는 해발 1,700m까지 분포한다. 한국에는 리보니아나(B.liboniana)&middot;누탄스(B. nutans)&middot;피라미달리스(B. pyramidalis) 3종이 재배되고 있다."
산세베리아,관용,공기정화효과가 높다며 한때 우리나라 화훼산업을 왜곡시킨 장본인이다. 홈쇼핑 과대광고 덕으로 수입상들만 재미를 볼 뿐 화훼농가들에게 시름만 안겨줬기 때문이다. 뿌리가 노출된 채 2-3개월 방치해도 끄덕없이 버티니 참 대단한 생명력을 가졌다.,"산세베리아는 백합과(국립수목원 기준)에 속하는 다년생 초본으로서 상록성이다. 열대 및 아열대 아프리카, 인도 및 인도네시아 등이 주요 원산지로서, 건조한 평야나 암석 틈 같은 곳에서 자라며, 원산지에 약 60여 종이 분포하고 있다."
소나무,불로장수,"우리나라 사람들이 참 좋아하는 식물이다. 불로장수란 꽃말은 소나무의 수명이 수 백년이상으로 길기 때문에 붙여진 듯 하다. 소나무는 우리 민족을 상징하는 나무다. 애국가에도 나오고, 음료수, 차, 담배, 소나무떡 등 참으로 다양하다.","소나무과에 속하는 상록성 교목이다. 지구상에 120종 정도가 북반구에 널리 분포한다. 우리나라에 흔히 나는 젓나무, 구상나무, 가문비나무, 잎갈나무, 잣나무 등도 모두 이 소나무과에 속한다. 자식뻘 되는 변이종으로 밑 부분에서 굵은 가지가 갈라지는 &quot;반송&quot;, 밋밋하게 위로 자라는 &quot;금강소나무&quot;가 있다."
유자나무,기쁜 소식,왜 그랬을까? 유자나무가 기쁜 소식을 준다고... 유자는 값도 저렴하지만 용도도 다양하다. 차로 마시면 향긋함이 좋으며 건데기까지 씹어먹어도 질감이 좋다.,유자나무는 운향과에 속하며 감귤과 같은 형제뻘(속)에 속한다. 유자나무는 추위에 약해 주로 남부지역에서 재배되는데 중국이 원산인 상록성 관목이다.
크로톤,교태,"꽃말이 재미있다. 어떤 교태를 부리는지 알 수 없다. 여기서 추출한 오일(croton oil) 독성과 자극이 매우 큰 것으로 알려져 있다. 교태란 뭔가를 유혹할 때 부리므로 멀리해야 하지만 이용 여하에 따라 관상만 한다면 아주 좋은 소재임이 분명하다. 교태스러움, 무조건 미워할 일만은 아니다.",이 식물에 속하는 그룹은 지구상에 약 6종이 있다. 주로 말레이시아나 태평양의 동편에 있는 큰 섬들에 많이 분포한다. 상록성으로 목본성인 것과 초본성인 것이 있다.
헬레보러스,존재 이유,크리스마스로즈 라는 별명을 갖고 있다. 자생지에서는 크리스마스를 전후해 꽃이 피기 때문이다. 꽃은 화려하지 않지만 정원 어딘가 꼭 있어야 할 소담스런 꽃이다.,"미나리아재비과에 속하는 여러해살이풀이다. 유럽 중부, 동남부, 아시아 서부지역의 숲, 초원, 바위틈 등지에 15종이 분포하며 원예종으로 많은 품종이 나와 있다."
팔레놉시스(호접란),당신을 사랑합니다.,"꽃이 나비를 닮아 붙여진 이름, 요즘 야간에 CO2를 제거해주는 고마운 공기정화실물로 알려져 주로 침실에 놓여져 쓰이고 있다. 미니종들이 나오면서 벽면부착용 등 용도가 점차 다양해지고 있다.","난과식물로 히말라야, 아시아 동남부, 호주 북부지역의 해발이 수면보다 낮은 곳에 약 50종 정도가 상록성으로 자생한다."
공작고사리(아디안텀),애교,"어느 해인가 울릉도에 식물탐사 갔을 때 대군락을 본 일이 있다. 어느 고사리들과는 판이하게 다른 모습으로 참 아름답다는 걸 느꼈는데, 꽃말처럼 잎들이 애교를 부리는 것처럼 작고 연약해 보인다. 영명은 잎이 작고 귀여운 소녀의 머리카락을 닮았다 하여 붙여진 듯 하다. ","양치식물 중의 하나로써 약 200∼250여 종이 주로 아메리카 대륙의 열대 및 아열대 지역에 분포한다. 숲 속의 습기가 많은 곳, 계곡 양옆의 음지를 띠는 곳 에서 반상록 또는 상록으로 월동한다."
